Sku,ImageHeight,ImageWidth,Ratio,Aspect Ratio,Height1,Width1,SqIn1,SizeName1,UniqueSku1,Price1,Height2,Width2,SqIn2,SizeName2,UniqueSku2,Price2,Height3,Width3,SqIn3,SizeName3,UniqueSku3,Price3,Height4,Width4,SqIn4,SizeName4,UniqueSku4,Price4,Height5,Width5,SqIn5,SizeName5,UniqueSku5,Price5,Height6,Width6,SqIn6,SizeName6,UniqueSku6,Price6
104001,1600.0,1236.0,1.25,5:4,18.0,24,432.0,24in x 18in,104001_2418,39.99,24,30.0,720.0,30in x 24in,104001_3024,59.99,36,45.0,1620.0,45in x 36in,104001_4536,109.99
104002,1600.0,1234.0,1.25,5:4,18.0,24,432.0,24in x 18in,104002_2418,39.99,24,30.0,720.0,30in x 24in,104002_3024,59.99,36,45.0,1620.0,45in x 36in,104002_4536,109.99
104003,1600.0,1238.0,1.25,5:4,18.0,24,432.0,24in x 18in,104003_2418,39.99,24,30.0,720.0,30in x 24in,104003_3024,59.99,36,45.0,1620.0,45in x 36in,104003_4536,109.99
104004,1600.0,1228.0,1.25,5:4,18.0,24,432.0,24in x 18in,104004_2418,39.99,24,30.0,720.0,30in x 24in,104004_3024,59.99,36,45.0,1620.0,45in x 36in,104004_4536,109.99
104005,1600.0,1238.0,1.25,5:4,18.0,24,432.0,24in x 18in,104005_2418,39.99,24,30.0,720.0,30in x 24in,104005_3024,59.99,36,45.0,1620.0,45in x 36in,104005_4536,109.99
104006,1600.0,1220.0,1.33,4:3,18.0,24,432.0,24in x 18in,104006_2418,39.99,24,32.0,768.0,32in x 24in,104006_3224,59.99,36,48.0,1728.0,48in x 36in,104006_4836,109.99
104007,1600.0,1232.0,1.25,5:4,18.0,24,432.0,24in x 18in,104007_2418,39.99,24,30.0,720.0,30in x 24in,104007_3024,59.99,36,45.0,1620.0,45in x 36in,104007_4536,109.99
104008,1600.0,1228.0,1.25,5:4,18.0,24,432.0,24in x 18in,104008_2418,39.99,24,30.0,720.0,30in x 24in,104008_3024,59.99,36,45.0,1620.0,45in x 36in,104008_4536,109.99
104009,1600.0,1228.0,1.25,5:4,18.0,24,432.0,24in x 18in,104009_2418,39.99,24,30.0,720.0,30in x 24in,104009_3024,59.99,36,45.0,1620.0,45in x 36in,104009_4536,109.99
104010,1600.0,1236.0,1.25,5:4,18.0,24,432.0,24in x 18in,104010_2418,39.99,24,30.0,720.0,30in x 24in,104010_3024,59.99,36,45.0,1620.0,45in x 36in,104010_4536,109.99
104011,1600.0,1236.0,1.25,5:4,18.0,24,432.0,24in x 18in,104011_2418,39.99,24,30.0,720.0,30in x 24in,104011_3024,59.99,36,45.0,1620.0,45in x 36in,104011_4536,109.99
104012,1600.0,1238.0,1.25,5:4,18.0,24,432.0,24in x 18in,104012_2418,39.99,24,30.0,720.0,30in x 24in,104012_3024,59.99,36,45.0,1620.0,45in x 36in,104012_4536,109.99
104013,1600.0,1238.0,1.25,5:4,18.0,24,432.0,24in x 18in,104013_2418,39.99,24,30.0,720.0,30in x 24in,104013_3024,59.99,36,45.0,1620.0,45in x 36in,104013_4536,109.99
104014,1600.0,1234.0,1.25,5:4,18.0,24,432.0,24in x 18in,104014_2418,39.99,24,30.0,720.0,30in x 24in,104014_3024,59.99,36,45.0,1620.0,45in x 36in,104014_4536,109.99
104015,1600.0,1226.0,1.33,4:3,18.0,24,432.0,24in x 18in,104015_2418,39.99,24,32.0,768.0,32in x 24in,104015_3224,59.99,36,48.0,1728.0,48in x 36in,104015_4836,109.99
104016,1600.0,1220.0,1.33,4:3,18.0,24,432.0,24in x 18in,104016_2418,39.99,24,32.0,768.0,32in x 24in,104016_3224,59.99,36,48.0,1728.0,48in x 36in,104016_4836,109.99
104017,1600.0,1226.0,1.33,4:3,18.0,24,432.0,24in x 18in,104017_2418,39.99,24,32.0,768.0,32in x 24in,104017_3224,59.99,36,48.0,1728.0,48in x 36in,104017_4836,109.99
104018,1600.0,1224.0,1.33,4:3,18.0,24,432.0,24in x 18in,104018_2418,39.99,24,32.0,768.0,32in x 24in,104018_3224,59.99,36,48.0,1728.0,48in x 36in,104018_4836,109.99
104019,1600.0,1226.0,1.33,4:3,18.0,24,432.0,24in x 18in,104019_2418,39.99,24,32.0,768.0,32in x 24in,104019_3224,59.99,36,48.0,1728.0,48in x 36in,104019_4836,109.99
104020,1600.0,1220.0,1.33,4:3,18.0,24,432.0,24in x 18in,104020_2418,39.99,24,32.0,768.0,32in x 24in,104020_3224,59.99,36,48.0,1728.0,48in x 36in,104020_4836,109.99
104021,1600.0,1237.0,1.25,5:4,18.0,24,432.0,24in x 18in,104021_2418,39.99,24,30.0,720.0,30in x 24in,104021_3024,59.99,36,45.0,1620.0,45in x 36in,104021_4536,109.99
104022,1600.0,1236.0,1.25,5:4,18.0,24,432.0,24in x 18in,104022_2418,39.99,24,30.0,720.0,30in x 24in,104022_3024,59.99,36,45.0,1620.0,45in x 36in,104022_4536,109.99
104023,1600.0,1230.0,1.25,5:4,18.0,24,432.0,24in x 18in,104023_2418,39.99,24,30.0,720.0,30in x 24in,104023_3024,59.99,36,45.0,1620.0,45in x 36in,104023_4536,109.99
104024,1600.0,1228.0,1.25,5:4,18.0,24,432.0,24in x 18in,104024_2418,39.99,24,30.0,720.0,30in x 24in,104024_3024,59.99,36,45.0,1620.0,45in x 36in,104024_4536,109.99
104025,1600.0,1232.0,1.25,5:4,18.0,24,432.0,24in x 18in,104025_2418,39.99,24,30.0,720.0,30in x 24in,104025_3024,59.99,36,45.0,1620.0,45in x 36in,104025_4536,109.99
104026,1600.0,1234.0,1.25,5:4,18.0,24,432.0,24in x 18in,104026_2418,39.99,24,30.0,720.0,30in x 24in,104026_3024,59.99,36,45.0,1620.0,45in x 36in,104026_4536,109.99
104027,1600.0,1236.0,1.25,5:4,18.0,24,432.0,24in x 18in,104027_2418,39.99,24,30.0,720.0,30in x 24in,104027_3024,59.99,36,45.0,1620.0,45in x 36in,104027_4536,109.99
104028,1600.0,1224.0,1.33,4:3,18.0,24,432.0,24in x 18in,104028_2418,39.99,24,32.0,768.0,32in x 24in,104028_3224,59.99,36,48.0,1728.0,48in x 36in,104028_4836,109.99
104029,1600.0,1230.0,1.25,5:4,18.0,24,432.0,24in x 18in,104029_2418,39.99,24,30.0,720.0,30in x 24in,104029_3024,59.99,36,45.0,1620.0,45in x 36in,104029_4536,109.99
104030,1600.0,1226.0,1.33,4:3,18.0,24,432.0,24in x 18in,104030_2418,39.99,24,32.0,768.0,32in x 24in,104030_3224,59.99,36,48.0,1728.0,48in x 36in,104030_4836,109.99
104031,1600.0,1224.0,1.33,4:3,18.0,24,432.0,24in x 18in,104031_2418,39.99,24,32.0,768.0,32in x 24in,104031_3224,59.99,36,48.0,1728.0,48in x 36in,104031_4836,109.99
104032,1600.0,1226.0,1.33,4:3,18.0,24,432.0,24in x 18in,104032_2418,39.99,24,32.0,768.0,32in x 24in,104032_3224,59.99,36,48.0,1728.0,48in x 36in,104032_4836,109.99
104033,1600.0,1228.0,1.25,5:4,18.0,24,432.0,24in x 18in,104033_2418,39.99,24,30.0,720.0,30in x 24in,104033_3024,59.99,36,45.0,1620.0,45in x 36in,104033_4536,109.99
104034,1600.0,1232.0,1.25,5:4,18.0,24,432.0,24in x 18in,104034_2418,39.99,24,30.0,720.0,30in x 24in,104034_3024,59.99,36,45.0,1620.0,45in x 36in,104034_4536,109.99
104035,1600.0,1238.0,1.25,5:4,18.0,24,432.0,24in x 18in,104035_2418,39.99,24,30.0,720.0,30in x 24in,104035_3024,59.99,36,45.0,1620.0,45in x 36in,104035_4536,109.99
104036,1600.0,1238.0,1.25,5:4,18.0,24,432.0,24in x 18in,104036_2418,39.99,24,30.0,720.0,30in x 24in,104036_3024,59.99,36,45.0,1620.0,45in x 36in,104036_4536,109.99
104037,1600.0,1222.0,1.33,4:3,18.0,24,432.0,24in x 18in,104037_2418,39.99,24,32.0,768.0,32in x 24in,104037_3224,59.99,36,48.0,1728.0,48in x 36in,104037_4836,109.99
104038,1600.0,1238.0,1.25,5:4,18.0,24,432.0,24in x 18in,104038_2418,39.99,24,30.0,720.0,30in x 24in,104038_3024,59.99,36,45.0,1620.0,45in x 36in,104038_4536,109.99
104039,1600.0,1228.0,1.25,5:4,18.0,24,432.0,24in x 18in,104039_2418,39.99,24,30.0,720.0,30in x 24in,104039_3024,59.99,36,45.0,1620.0,45in x 36in,104039_4536,109.99
104040,1600.0,1224.0,1.33,4:3,18.0,24,432.0,24in x 18in,104040_2418,39.99,24,32.0,768.0,32in x 24in,104040_3224,59.99,36,48.0,1728.0,48in x 36in,104040_4836,109.99
104041,1600.0,1232.0,1.25,5:4,18.0,24,432.0,24in x 18in,104041_2418,39.99,24,30.0,720.0,30in x 24in,104041_3024,59.99,36,45.0,1620.0,45in x 36in,104041_4536,109.99
104042,1600.0,1238.0,1.25,5:4,18.0,24,432.0,24in x 18in,104042_2418,39.99,24,30.0,720.0,30in x 24in,104042_3024,59.99,36,45.0,1620.0,45in x 36in,104042_4536,109.99
104043,1600.0,1222.0,1.33,4:3,18.0,24,432.0,24in x 18in,104043_2418,39.99,24,32.0,768.0,32in x 24in,104043_3224,59.99,36,48.0,1728.0,48in x 36in,104043_4836,109.99
104044,1600.0,1220.0,1.33,4:3,18.0,24,432.0,24in x 18in,104044_2418,39.99,24,32.0,768.0,32in x 24in,104044_3224,59.99,36,48.0,1728.0,48in x 36in,104044_4836,109.99
104045,1600.0,1200.0,1.33,4:3,18.0,24,432.0,24in x 18in,104045_2418,39.99,24,32.0,768.0,32in x 24in,104045_3224,59.99,36,48.0,1728.0,48in x 36in,104045_4836,109.99
104046,1600.0,1202.0,1.33,4:3,18.0,24,432.0,24in x 18in,104046_2418,39.99,24,32.0,768.0,32in x 24in,104046_3224,59.99,36,48.0,1728.0,48in x 36in,104046_4836,109.99
104047,1600.0,1205.0,1.33,4:3,18.0,24,432.0,24in x 18in,104047_2418,39.99,24,32.0,768.0,32in x 24in,104047_3224,59.99,36,48.0,1728.0,48in x 36in,104047_4836,109.99
104048,1600.0,1205.0,1.33,4:3,18.0,24,432.0,24in x 18in,104048_2418,39.99,24,32.0,768.0,32in x 24in,104048_3224,59.99,36,48.0,1728.0,48in x 36in,104048_4836,109.99
104049,1600.0,1202.0,1.33,4:3,18.0,24,432.0,24in x 18in,104049_2418,39.99,24,32.0,768.0,32in x 24in,104049_3224,59.99,36,48.0,1728.0,48in x 36in,104049_4836,109.99
104050,1600.0,1202.0,1.33,4:3,18.0,24,432.0,24in x 18in,104050_2418,39.99,24,32.0,768.0,32in x 24in,104050_3224,59.99,36,48.0,1728.0,48in x 36in,104050_4836,109.99
104051,1600.0,1202.0,1.33,4:3,18.0,24,432.0,24in x 18in,104051_2418,39.99,24,32.0,768.0,32in x 24in,104051_3224,59.99,36,48.0,1728.0,48in x 36in,104051_4836,109.99
104052,1600.0,1205.0,1.33,4:3,18.0,24,432.0,24in x 18in,104052_2418,39.99,24,32.0,768.0,32in x 24in,104052_3224,59.99,36,48.0,1728.0,48in x 36in,104052_4836,109.99
104053,1600.0,1205.0,1.33,4:3,18.0,24,432.0,24in x 18in,104053_2418,39.99,24,32.0,768.0,32in x 24in,104053_3224,59.99,36,48.0,1728.0,48in x 36in,104053_4836,109.99
104054,1600.0,1202.0,1.33,4:3,18.0,24,432.0,24in x 18in,104054_2418,39.99,24,32.0,768.0,32in x 24in,104054_3224,59.99,36,48.0,1728.0,48in x 36in,104054_4836,109.99
104055,1600.0,1209.0,1.33,4:3,18.0,24,432.0,24in x 18in,104055_2418,39.99,24,32.0,768.0,32in x 24in,104055_3224,59.99,36,48.0,1728.0,48in x 36in,104055_4836,109.99
104056,1600.0,1209.0,1.33,4:3,18.0,24,432.0,24in x 18in,104056_2418,39.99,24,32.0,768.0,32in x 24in,104056_3224,59.99,36,48.0,1728.0,48in x 36in,104056_4836,109.99
104057,1600.0,1207.0,1.33,4:3,18.0,24,432.0,24in x 18in,104057_2418,39.99,24,32.0,768.0,32in x 24in,104057_3224,59.99,36,48.0,1728.0,48in x 36in,104057_4836,109.99
104058,1600.0,1207.0,1.33,4:3,18.0,24,432.0,24in x 18in,104058_2418,39.99,24,32.0,768.0,32in x 24in,104058_3224,59.99,36,48.0,1728.0,48in x 36in,104058_4836,109.99
104059,1600.0,1211.0,1.33,4:3,18.0,24,432.0,24in x 18in,104059_2418,39.99,24,32.0,768.0,32in x 24in,104059_3224,59.99,36,48.0,1728.0,48in x 36in,104059_4836,109.99
104060,1600.0,1217.0,1.33,4:3,18.0,24,432.0,24in x 18in,104060_2418,39.99,24,32.0,768.0,32in x 24in,104060_3224,59.99,36,48.0,1728.0,48in x 36in,104060_4836,109.99
104061,1600.0,1198.0,1.33,4:3,18.0,24,432.0,24in x 18in,104061_2418,39.99,24,32.0,768.0,32in x 24in,104061_3224,59.99,36,48.0,1728.0,48in x 36in,104061_4836,109.99
104062,1600.0,1198.0,1.33,4:3,18.0,24,432.0,24in x 18in,104062_2418,39.99,24,32.0,768.0,32in x 24in,104062_3224,59.99,36,48.0,1728.0,48in x 36in,104062_4836,109.99
104063,1600.0,1211.0,1.33,4:3,18.0,24,432.0,24in x 18in,104063_2418,39.99,24,32.0,768.0,32in x 24in,104063_3224,59.99,36,48.0,1728.0,48in x 36in,104063_4836,109.99
104064,1600.0,1213.0,1.33,4:3,18.0,24,432.0,24in x 18in,104064_2418,39.99,24,32.0,768.0,32in x 24in,104064_3224,59.99,36,48.0,1728.0,48in x 36in,104064_4836,109.99
104065,1600.0,1215.0,1.33,4:3,18.0,24,432.0,24in x 18in,104065_2418,39.99,24,32.0,768.0,32in x 24in,104065_3224,59.99,36,48.0,1728.0,48in x 36in,104065_4836,109.99
104066,1600.0,1209.0,1.33,4:3,18.0,24,432.0,24in x 18in,104066_2418,39.99,24,32.0,768.0,32in x 24in,104066_3224,59.99,36,48.0,1728.0,48in x 36in,104066_4836,109.99
104067,1600.0,1207.0,1.33,4:3,18.0,24,432.0,24in x 18in,104067_2418,39.99,24,32.0,768.0,32in x 24in,104067_3224,59.99,36,48.0,1728.0,48in x 36in,104067_4836,109.99
104068,1600.0,1209.0,1.33,4:3,18.0,24,432.0,24in x 18in,104068_2418,39.99,24,32.0,768.0,32in x 24in,104068_3224,59.99,36,48.0,1728.0,48in x 36in,104068_4836,109.99
104069,1600.0,1200.0,1.33,4:3,18.0,24,432.0,24in x 18in,104069_2418,39.99,24,32.0,768.0,32in x 24in,104069_3224,59.99,36,48.0,1728.0,48in x 36in,104069_4836,109.99
104070,1600.0,1198.0,1.33,4:3,18.0,24,432.0,24in x 18in,104070_2418,39.99,24,32.0,768.0,32in x 24in,104070_3224,59.99,36,48.0,1728.0,48in x 36in,104070_4836,109.99
104071,1600.0,1215.0,1.33,4:3,18.0,24,432.0,24in x 18in,104071_2418,39.99,24,32.0,768.0,32in x 24in,104071_3224,59.99,36,48.0,1728.0,48in x 36in,104071_4836,109.99
104072,1600.0,1215.0,1.33,4:3,18.0,24,432.0,24in x 18in,104072_2418,39.99,24,32.0,768.0,32in x 24in,104072_3224,59.99,36,48.0,1728.0,48in x 36in,104072_4836,109.99
104073,1600.0,1217.0,1.33,4:3,18.0,24,432.0,24in x 18in,104073_2418,39.99,24,32.0,768.0,32in x 24in,104073_3224,59.99,36,48.0,1728.0,48in x 36in,104073_4836,109.99
104074,1600.0,1205.0,1.33,4:3,18.0,24,432.0,24in x 18in,104074_2418,39.99,24,32.0,768.0,32in x 24in,104074_3224,59.99,36,48.0,1728.0,48in x 36in,104074_4836,109.99
