Sku,ImageHeight,ImageWidth,Ratio,Aspect Ratio,Height1,Width1,SqIn1,SizeName1,UniqueSku1,Price1,Height2,Width2,SqIn2,SizeName2,UniqueSku2,Price2,Height3,Width3,SqIn3,SizeName3,UniqueSku3,Price3,Height4,Width4,SqIn4,SizeName4,UniqueSku4,Price4,Height5,Width5,SqIn5,SizeName5,UniqueSku5,Price5,Height6,Width6,SqIn6,SizeName6,UniqueSku6,Price6
p:/05_Calendar Images/03_2017_Cal_AMZ/KAN101907.jpg,1024.0,820.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/KAN101907.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/KAN101907.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/KAN101907.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/LAX101817.jpg,1024.0,819.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/LAX101817.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/LAX101817.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/LAX101817.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/LAX101819.jpg,1024.0,820.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/LAX101819.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/LAX101819.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/LAX101819.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101568_1.jpg,819.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101568_1.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101568_1.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101568_1.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101959.jpg,1024.0,820.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101959.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101959.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101959.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101960.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101960.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101960.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101960.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101961.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101961.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101961.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101961.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101964.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101964.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101964.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIL101964.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/MIN101999.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN101999.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN101999.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN101999.jpg_4435,99.99
p:/05_Calendar Images/03_2017_Cal_AMZ/MIN102000.jpg,820.0,1024.0,1.25,5:4,18.0,24,432.0,24in x 18in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN102000.jpg_2418,39.99,24,30.0,720.0,30in x 24in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN102000.jpg_3024,59.99,35.0,44,1540.0,44in x 35in,p:/05_Calendar Images/03_2017_Cal_AMZ/MIN102000.jpg_4435,99.99
